1991 census - small area statistics,,,,
ONS Crown Copyright Reserved [from Nomis on 6 May 2026],,,,
,,,,
date,1991,,,
,,,,
1991 frozen ward,S01:1 (Present residents : Total persons ),S01:8 (Absent residents (part of household present) : Total persons ),S01:15 (Absent residents (wholly absent household - enumerated) : Total persons ),S01:22 (Absent residents (wholly absent household - imputed) : Total persons )
17UGFB Breadsall and Morley,"1,209",20,15,2
17UGFC Breaston,"4,370",62,42,28
17UGFD Cotmanhay,"5,559",36,40,50
17UGFE Dale Abbey,"1,314",22,23,14
17UGFF Derby Road East,"5,006",47,37,50
17UGFG Derby Road West,"6,116",97,47,18
17UGFH Draycott,"2,711",28,25,18
17UGFJ Ilkeston Central,"5,291",53,74,95
17UGFK Ilkeston North,"3,483",25,23,35
17UGFL Ilkeston South,"3,429",36,25,32
17UGFM Kirk Hallam North,"3,631",40,24,24
17UGFN Kirk Hallam South,"3,042",14,10,7
17UGFP Little Eaton,"2,344",58,21,22
17UGFQ Long Eaton Central,"5,178",58,55,52
17UGFR Nottingham Road,"5,822",64,61,108
17UGFS Ockbrook And Borrowash,"6,875",139,52,26
17UGFT Old Park,"3,651",25,22,30
17UGFU Sandiacre North,"4,091",49,27,30
17UGFW Sandiacre South,"4,216",50,48,14
17UGFX Sawley,"6,821",84,76,92
17UGFY Stanley,"2,188",19,23,6
17UGFZ Victoria,"3,577",40,40,25
17UGGA West Hallam,"4,940",71,42,32
17UGGB Wilsthorpe,"5,633",69,59,31
17UHFA All Saints,"6,387",101,98,64
17UHFB Barmoor,"1,327",17,4,2
17UHFC Barms,"3,574",30,45,40
17UHFD Blackbrook,"3,287",89,48,25
17UHFE Central,"1,748",32,24,47
17UHFF Chapel East,"1,890",38,22,3
17UHFG Chapel West,"4,327",69,51,31
17UHFH College,"3,220",81,61,36
17UHFJ Corbar,"3,107",53,64,66
17UHFK Cote Heath,"4,476",56,49,51
17UHFL Gamesley,"3,381",27,12,20
17UHFM Hayfield,"2,469",40,27,31
17UHFN Ladybower,"1,456",41,14,6
17UHFP Limestone Peak,"1,555",22,5,8
17UHFQ New Mills North,"5,046",74,70,26
17UHFR New Mills South,"3,920",50,30,20
17UHFS Peveril,"1,924",65,19,31
17UHFT St.Andrews,"3,940",83,38,14
17UHFU St.Charles,"4,067",66,49,42
17UHFW St.James,"5,247",109,80,24
17UHFX St.Johns,"2,359",58,32,22
17UHFY Simmondley,"2,894",68,21,2
17UHFZ Stone Bench,"3,421",36,27,36
17UHGA Tintwistle,"1,285",15,17,19
17UHGB Whaley Bridge,"5,649",135,68,40
17UJFA Ashover,"1,691",50,34,1
17UJFB Barlow and Holmesfield,"1,888",55,21,7
17UJFC Brampton and Walton,"2,759",68,41,38
17UJFD Clay Cross North,"5,210",50,38,38
17UJFE Clay Cross South,"3,350",30,28,5
17UJFF Coal Aston,"3,196",62,21,9
17UJFG Dronfield North,"4,453",57,52,39
17UJFH Dronfield South,"6,477",129,65,47
17UJFJ Dronfield Woodhouse,"1,949",25,21,21
17UJFK Eckington North,"3,825",38,46,16
17UJFL Eckington South,"3,155",38,26,23
17UJFM Gosforth Valley,"6,152",124,69,17
17UJFN Hasland,"3,915",30,38,12
17UJFP Holmewood and Heath,"2,972",20,20,20
17UJFQ Killamarsh East,"2,351",29,22,16
17UJFR Killamarsh West,"6,324",62,39,29
17UJFS Morton,"1,907",27,27,17
17UJFT North Wingfield Central,"5,912",59,47,60
17UJFU Pilsley,"3,274",31,23,16
17UJFW Renishaw,"1,808",22,13,5
17UJFX Ridgeway and Marsh Lane,"1,785",22,28,4
17UJFY Shirland,"5,209",53,44,20
17UJFZ Sutton,"3,866",50,32,13
17UJGA Tupton,"2,872",21,26,15
17UJGB Unstone,"1,859",28,14,6
17UJGC Wingerworth,"6,667",134,70,31
17UKFA Aston,"4,129",69,52,19
17UKFB Etwall,"4,739",109,63,23
17UKFC Gresley,"6,881",45,67,40
17UKFD Hartshorne,"3,505",30,38,20
17UKFE Hatton,"2,383",32,18,13
17UKFF Hilton,"2,251",65,35,10
17UKFG Linton,"3,903",42,52,34
17UKFH Melbourne,"4,381",84,39,24
17UKFJ Midway,"6,240",71,54,65
17UKFK Netherseal,"1,629",28,16,7
17UKFL Newhall,"6,794",64,57,28
17UKFM North West,"1,758",52,22,16
17UKFN Overseal,"1,955",18,17,15
17UKFP Repton,"3,513",111,39,35
17UKFQ Swadlincote,"4,423",33,44,31
17UKFR Ticknall,"4,800",49,55,25
17UKFS Walton,"1,588",42,16,5
17UKFT Willington,"2,224",46,20,2
17UKFU Woodville,"2,496",25,33,16
31UBFA Cosby,"3,277",65,40,8
31UBFB Countesthorpe,"6,251",102,57,28
31UBFC Croft Hill,"1,600",30,25,2
31UBFD Ellis,"3,480",77,67,21
31UBFE Enderby,"3,932",59,37,21
31UBFF Fairestone,"5,490",116,77,7
31UBFG Flamville,"3,802",76,42,12
31UBFH Fosse,"1,867",32,6,14
31UBFJ Glen Parva,"5,223",64,57,21
31UBFK Kirby,"4,318",129,43,29
31UBFL Leicester Forest East,"4,791",51,44,35
31UBFM Millfield,"1,903",27,19,2
31UBFN Narborough,"7,401",126,63,23
31UBFP Normanton,"2,469",52,27,2
31UBFQ Northfield,"2,856",42,25,15
31UBFR Ravenhurst,"5,796",77,44,20
31UBFS St.Johns,"1,755",22,14,4
31UBFT Stanton,"3,527",52,40,2
31UBFU Whetstone,"3,938",45,30,19
31UBFW Winchester,"3,497",65,13,25
31UBFX Winstanley,"3,044",38,42,14
31UCFA Ashby,"3,337",35,26,16
31UCFB Barrow Upon Soar and Quorndon,"9,048",165,108,66
31UCFC Birstall Goscote,"2,329",29,28,2
31UCFD Birstall Greengate,"2,662",43,31,14
31UCFE Birstall Netherhall,"1,811",32,27,19
31UCFF Birstall Riverside,"2,127",25,11,12
31UCFG Birstall Stonehill,"2,665",30,19,35
31UCFH Bradgate,"7,039",128,57,30
31UCFJ East Goscote,"2,953",51,25,9
31UCFK Garendon,"5,923",86,90,31
31UCFL Hastings,"5,119",68,37,66
31UCFM Hathern,"7,173",98,96,56
31UCFN Lemyngton,"4,926",63,45,72
31UCFP Mountsorrel and Rothley,"8,883",145,82,64
31UCFQ Nanpantan,"4,091",159,45,33
31UCFR Outwoods,"3,968",115,59,43
31UCFS Queniborough,"2,966",54,29,28
31UCFT Shepshed East,"6,341",95,101,24
31UCFU Shepshed West,"6,243",84,63,10
31UCFW Sileby,"6,511",79,70,42
31UCFX Six Hills,"2,332",58,29,14
31UCFY Southfields,"3,572",70,68,51
31UCFZ Storer,"3,879",75,36,83
31UCGA Syston,"10,659",99,81,61
31UCGB The Wolds,"2,570",71,25,20
31UCGC Thurcaston,"1,937",39,21,15
31UCGD Thurmaston,"8,920",98,56,72
31UCGE Woodhouse and Swithland,"2,275",82,46,24
31UCGF Woodthorpe,"4,799",54,54,41
31UDFA Billesdon,"1,245",48,28,2
31UDFB Bosworth,"1,559",50,31,14
31UDFC Broughton,"6,318",92,58,19
31UDFD Dunton,"1,696",37,22,18
31UDFE Easton,"1,743",56,25,17
31UDFF Fleckney,"4,195",55,18,27
31UDFG Gilmorton,"1,725",52,24,20
31UDFH Glen,"3,518",102,43,31
31UDFJ Houghton,"1,968",50,23,26
31UDFK Kibworth,"4,507",95,46,65
31UDFL Kilworth,"1,859",53,29,15
31UDFM Langton,990,33,14,6
31UDFN Lubenham,"1,643",20,19,49
31UDFP Lutterworth Linden,"2,110",46,40,10
31UDFQ Lutterworth St.Mary's,"1,461",26,18,5
31UDFR Lutterworth Sherrier,"2,045",25,10,7
31UDFS Lutterworth Wycliffe,"1,544",12,12,9
31UDFT Market Harborough Bowden,"3,463",75,63,18
31UDFU Market Harborough North,"4,418",63,51,17
31UDFW Market Harborough South,"3,234",40,28,24
31UDFX Market Harborough West,"4,899",87,47,36
31UDFY Peatling,"1,696",63,34,14
31UDFZ Scraptoft,"1,107",14,12,15
31UDGA Thurnby,"2,930",60,43,22
31UDGB Tilton,"1,230",58,10,6
31UDGC Ullesthorpe,"1,878",40,26,8
31UEFA Ambien,"2,718",55,16,8
31UEFB Bagworth,"1,665",26,7,17
"31UEFC Barlestone,Nailstone and Osbaston","3,047",17,18,12
31UEFD Barwell,"8,318",89,46,21
31UEFE Burbage,"10,142",174,93,88
"31UEFF Cadeby,Carlton and Market Bosworth","2,331",59,31,15
31UEFG Castle,"6,500",79,63,40
31UEFH Clarendon,"8,670",97,91,108
31UEFJ De Montfort,"8,818",147,135,39
31UEFK Desford and Peckleton,"4,394",77,55,24
31UEFL Earl Shilton,"8,874",97,97,33
31UEFM Groby,"7,090",117,62,52
31UEFN Markfield,"4,492",56,53,56
31UEFP Newbold Verdon,"3,364",40,13,9
31UEFQ Ratby,"3,507",36,42,16
31UEFR Sheepy and Witherley,"2,563",54,19,13
31UEFS Trinity,"5,534",57,41,46
31UEFT Twycross and Shackerstone,"1,374",21,16,7
31UFFA Abbey,"8,330",84,45,75
31UFFB Aylestone,"9,553",87,95,166
31UFFC Beaumont Leys,"14,977",128,132,385
31UFFD Belgrave,"10,370",127,93,58
31UFFE Castle,"7,612",169,119,531
31UFFF Charnwood,"8,882",137,96,178
31UFFG Coleman,"8,596",99,94,182
31UFFH Crown Hills,"9,139",178,39,237
31UFFJ East Knighton,"7,161",281,131,246
31UFFK Evington,"8,169",167,121,57
31UFFL Eyres Monsell,"8,917",60,69,69
31UFFM Humberstone,"8,479",94,73,54
31UFFN Latimer,"7,698",95,59,103
31UFFP Mowmacre,"6,788",38,60,130
31UFFQ New Parks,"10,064",68,61,108
31UFFR North Braunstone,"8,478",36,51,142
31UFFS Rowley Fields,"9,470",91,66,115
31UFFT Rushey Mead,"11,183",141,93,53
31UFFU Saffron,"10,965",65,53,199
31UFFW St.Augustine's,"9,162",80,52,325
31UFFX Spinney Hill,"9,427",160,41,402
31UFFY Stoneygate,"8,641",184,125,294
31UFFZ Thurncourt,"9,767",76,73,65
31UFGA Westcotes,"8,255",119,98,375
31UFGB Western Park,"10,810",130,72,176
31UFGC West Humberstone,"9,613",85,78,102
31UFGD West Knighton,"8,225",131,76,160
31UFGE Wycliffe,"10,533",120,119,728
31UGFA Asfordby,"3,007",35,28,16
31UGFB Bottesford,"2,856",65,35,25
31UGFC Craven,"3,324",55,23,12
31UGFD Croxton Kerrial,"1,241",44,17,5
31UGFE Egerton,"3,003",20,19,9
31UGFF Frisby-On-The-Wreake,"1,572",60,32,13
31UGFG Gaddesby,"1,207",48,18,3
31UGFH Long Clawson,"2,076",40,22,10
31UGFJ Mowbray,"4,235",50,44,22
31UGFK Newport,"5,616",64,50,25
31UGFL Old Dalby,"1,802",35,24,19
31UGFM Somerby,"1,876",53,29,6
31UGFN Stathern,"1,194",35,12,8
31UGFP Sysonby,"4,188",60,49,34
31UGFQ Waltham-On-The-Wolds,"1,607",33,24,9
31UGFR Warwick,"3,321",76,39,10
31UGFS Wymondham,"1,457",37,20,9
31UHFA Appleby,"1,848",48,23,5
31UHFB Breedon,"1,757",46,14,20
31UHFC Castle,"2,214",73,32,8
31UHFD Castle Donington,"6,118",88,56,51
31UHFE Coalville,"3,771",28,16,31
31UHFF Greenhill,"6,068",53,29,10
31UHFG Holly Hayes,"3,365",42,22,14
31UHFH Holywell,"4,160",73,41,18
31UHFJ Hugglescote,"4,019",25,45,18
31UHFK Ibstock and Heather,"6,403",50,46,36
31UHFL Ivanhoe,"4,025",83,45,6
31UHFM Kegworth,"3,720",68,47,22
31UHFN Long Whatton,"1,496",40,29,9
31UHFP Measham,"3,932",46,50,16
31UHFQ Moira,"3,981",65,47,25
31UHFR Oakthorpe and Donisthorpe,"1,983",31,15,12
31UHFS Ravenstone,"2,547",39,43,9
31UHFT Snibston,"3,650",27,22,11
31UHFU Swannington,"1,989",35,18,4
31UHFW Thringstone,"3,919",43,18,23
31UHFX Whitwick,"5,679",53,69,16
31UHFY Worthington,"1,707",38,17,13
31UJFA All Saints,"7,874",107,66,42
31UJFB Bassett,"3,396",34,29,37
31UJFC Brocks Hill,"4,999",153,62,11
31UJFD Brookside,"7,440",201,86,91
31UJFE Central,"4,853",43,31,35
31UJFF Fairfield,"3,603",44,14,7
31UJFG Grange,"2,842",117,67,39
31UJFH St.Peter's,"3,361",41,45,24
31UJFJ St.Wolstan's,"7,438",116,99,62
31UJFK Westfield,"3,903",51,37,47
31UKFA Barrowden,"1,239",67,19,13
31UKFB Belton,"1,284",58,38,4
31UKFC Braunston,936,26,29,8
31UKFD Casterton,913,30,18,13
31UKFE Cottesmore,"2,441",47,35,24
31UKFF Edith Weston,"1,638",74,31,12
31UKFG Empingham,956,46,38,3
31UKFH Exton,"1,459",45,24,5
31UKFJ Ketton,"1,708",50,42,11
31UKFK Langham,"1,199",21,18,10
31UKFL Luffenham,"1,271",50,32,21
31UKFM Oakham East,"3,259",107,51,16
31UKFN Oakham West,"5,060",115,55,28
31UKFP Ryhall,"1,799",43,25,4
31UKFQ Uppingham,"2,981",89,44,29
31UKFR Whissendine,"1,678",58,35,7
32UBFA Bargate,"2,282",18,38,23
32UBFB Central,"2,748",30,31,31
32UBFC Coastal,"3,265",40,22,6
32UBFD Fenside,"4,671",45,64,40
32UBFE Fishtoft,"5,027",83,73,16
32UBFF Five Village,"3,188",53,20,15
32UBFG Frampton,"1,293",40,8,2
32UBFH Holland Fen,863,14,6,6
32UBFJ Kirton,"3,715",56,21,6
32UBFK Old Leake,"1,542",19,6,2
32UBFL Skirbeck,"4,129",57,56,18
32UBFM South,"2,287",30,41,7
32UBFN Swineshead,"1,995",34,20,8
32UBFP West,"4,749",89,47,12
32UBFQ Witham,"4,818",111,99,20
32UBFR Wrangle,"1,214",19,12,20
32UBFS Wyberton,"3,787",67,30,22
32UCFA Alford,"3,408",43,51,19
32UCFB Binbrook,"1,532",38,30,5
32UCFC Burgh le Marsh,"2,604",53,26,35
32UCFD Chapel St Leonards,"2,788",30,32,34
32UCFE Coningsby,"2,763",49,38,51
32UCFF Donington on Bain,"1,829",73,26,12
32UCFG Fotherby,"1,139",41,33,9
32UCFH Friskney,"1,326",32,6,8
32UCFJ Frithville,"1,862",32,12,10
32UCFK Grimoldby,"2,006",55,26,47
32UCFL Halton Holgate,"1,614",22,28,20
32UCFM Hogsthorpe,"1,980",35,20,27
32UCFN Holton le Clay,"3,627",82,55,54
32UCFP Horncastle,"5,030",84,80,33
32UCFQ Hundleby,"1,811",43,14,9
32UCFR Ingoldmells,"1,918",19,32,19
32UCFS Legbourne,"1,410",35,24,17
32UCFT Mablethorpe,"6,089",64,70,104
32UCFU Mareham le Fen,"1,652",29,28,15
32UCFW Marsh Chapel,"2,095",42,19,12
32UCFX New Leake,"1,693",22,19,13
32UCFY North Holme,"2,226",35,16,5
32UCFZ North Somercotes,"2,168",33,13,38
32UCGA North Thoresby,"1,997",57,33,0
32UCGB Partney,"1,209",37,9,8
32UCGC Priory,"1,672",32,37,23
32UCGD Roughton,"1,517",37,22,7
32UCGE St Clements,"4,223",47,46,69
32UCGF St James',"1,813",43,21,39
32UCGG St Margaret's,"2,339",36,22,13
32UCGH St Mary's,"1,827",49,47,31
32UCGJ St Michael's,"1,958",53,25,14
32UCGK Scarbrough,"3,356",38,42,168
32UCGL Seacroft,"4,134",90,88,87
32UCGM Sibsey,"2,255",49,30,22
32UCGN Spilsby,"1,844",19,25,20
32UCGP Sutton and Trusthorpe,"3,749",35,70,72
32UCGQ Tattershall,"2,318",98,29,26
32UCGR Tetford,"1,629",28,25,23
32UCGS Tetney,"2,083",35,18,25
32UCGT Theddlethorpe St Helen,"1,424",42,11,24
32UCGU Trinity,"1,828",24,3,17
32UCGW Wainfleet,"2,141",27,13,23
32UCGX Willoughby with Sloothby,"1,404",19,24,9
32UCGY Winthorpe,"3,723",63,69,112
32UCGZ Withern with Stain,"1,715",32,22,13
32UCHA Woodhall Spa,"3,075",91,74,26
32UCHB Wragby,"2,043",47,16,6
32UDFA Abbey,"6,036",96,88,139
32UDFB Birchwood,"12,403",239,185,107
32UDFC Boultham,"6,165",95,75,80
32UDFD Bracebridge,"7,721",118,71,52
32UDFE Carholme,"6,451",125,95,107
32UDFF Castle,"6,560",87,71,58
32UDFG Longdales,"5,792",106,72,39
32UDFH Minster,"9,947",190,141,116
32UDFJ Moorland,"6,440",113,53,46
32UDFK Park,"6,127",57,82,140
32UDFL Tritton,"5,168",59,48,27
32UEFA Ashby de la Launde,"2,038",47,37,18
32UEFB Bassingham,"2,154",58,29,10
32UEFC Billinghay,"2,018",31,22,4
32UEFD Bracebridge Heath,"2,941",83,54,16
32UEFE Branston and Mere,"4,012",102,58,45
32UEFF Brant Broughton and Stragglethorpe,"2,323",46,24,13
32UEFG Cranwell and Byard's Leap,"2,351",121,58,23
32UEFH Eagle and North Scarle,"1,782",41,18,10
32UEFJ Heckington,"2,092",81,31,11
32UEFK Heighington,"2,174",62,33,2
32UEFL Helpringham,"1,661",58,13,10
32UEFM Leasingham,"2,441",65,45,33
32UEFN Martin,"1,584",17,17,11
32UEFP Metheringham,"3,811",69,48,41
32UEFQ Navenby,"1,683",71,24,16
32UEFR North Hykeham Central,"3,268",63,33,13
32UEFS North Hykeham North,"3,661",72,51,19
32UEFT North Hykeham South,"3,225",40,39,22
32UEFU North Kyme,"1,793",28,26,15
32UEFW Osbournby,"1,360",40,26,19
32UEFX Ruskington,"4,128",89,43,33
32UEFY Skellingthorpe,"3,337",62,44,22
32UEFZ Sleaford East,"1,794",29,23,16
32UEGA Sleaford North,"2,732",43,33,11
32UEGB Sleaford South,"3,357",71,53,23
32UEGC Sleaford West,"2,111",45,34,13
32UEGD Waddington East,"3,238",81,66,41
32UEGE Waddington West,"2,172",52,13,22
32UEGF Washingborough,"3,561",96,36,35
32UEGG Wellingore,"1,698",46,16,19
32UFFA Crowland,"3,195",52,18,27
32UFFB Deeping St. Nicholas,"1,226",10,0,0
32UFFC Donington,"3,499",39,32,28
32UFFD Fleet,"1,676",18,10,6
32UFFE Gedney,"1,893",36,13,10
32UFFF Gosberton Village,"1,724",33,22,6
32UFFG Holbeach Hurn,"1,888",37,9,1
32UFFH Holbeach St.Johns,"1,564",28,11,14
32UFFJ Holbeach Town,"5,162",72,46,38
32UFFK Long Sutton,"4,799",70,45,24
32UFFL Moulton,"2,922",41,36,26
32UFFM Pinchbeck East,"3,534",57,51,13
32UFFN Pinchbeck West,"1,242",17,8,3
32UFFP Spalding Central,"1,376",35,18,11
32UFFQ Spalding East,"4,876",63,37,39
32UFFR Spalding North,"1,627",44,30,4
32UFFS Spalding South,"4,558",103,45,41
32UFFT Spalding West,"6,404",100,109,41
32UFFU Surfleet,"1,939",40,34,7
32UFFW Sutton Bridge,"4,144",27,46,27
32UFFX The Saints,"1,878",27,39,7
32UFFY Weston,"2,177",33,7,8
32UFFZ Whaplode,"1,873",14,22,20
32UGFA All Saints,"3,614",64,36,29
32UGFB Aveland,"1,938",43,27,8
32UGFC Barrowby,"1,973",61,31,19
32UGFD Belmont,"3,445",78,48,11
32UGFE Bourne East,"4,888",74,66,19
32UGFF Bourne West,"4,761",92,48,40
32UGFG Casewick,"1,550",63,22,6
32UGFH Deeping St.James,"6,063",116,84,22
32UGFJ Devon,"1,746",45,31,13
32UGFK Earlesfield,"5,737",58,44,28
32UGFL Ermine,"1,458",36,27,13
32UGFM Forest,"1,205",31,23,10
32UGFN Glen Eden,"1,551",30,15,9
32UGFP Grantham St.Johns,"4,119",54,35,38
32UGFQ Greyfriars,"6,927",135,108,44
32UGFR Harrowby,"5,121",79,49,14
32UGFS Heath,"1,495",44,17,12
32UGFT Hillsides,"1,910",83,26,13
32UGFU Isaac Newton,"1,763",31,24,16
32UGFW Lincrest,"1,636",50,8,18
32UGFX Loveden,"1,515",37,15,7
32UGFY Market and West Deeping,"5,405",114,53,29
32UGFZ Morkery,"2,343",81,36,17
32UGGA Peascliffe,"1,753",30,19,13
32UGGB Ringstone,"1,986",31,18,10
32UGGC St.Annes,"4,857",76,75,48
32UGGD St.Georges,"3,788",64,57,17
32UGGE St.Marys,"4,507",96,68,59
32UGGF St.Wulframs,"4,213",100,66,58
32UGGG Saxonwell,"2,091",60,20,22
32UGGH Stamford St.Johns,"4,839",156,68,30
32UGGJ Toller,"1,260",17,18,5
32UGGK Truesdale,"1,741",31,21,4
32UGGL Witham Valley,"1,497",45,17,24
32UHFA Ancholme Valley,"1,795",32,16,13
32UHFB Bardney,"2,071",32,10,13
32UHFC Caistor,"2,418",56,21,7
32UHFD Dunholme,"2,111",65,25,9
32UHFE Forest,"2,132",50,26,13
32UHFF Gainsborough East,"6,738",71,29,23
32UHFG Gainsborough North,"5,642",74,59,47
32UHFH Gainsborough South-West,"4,997",69,56,46
32UHFJ Hemswell,"1,864",30,29,28
32UHFK Kelsey,"2,149",70,26,13
32UHFL Lea,"1,910",64,30,8
32UHFM Market Rasen,"4,074",77,17,31
32UHFN Middle Rasen,"2,075",50,21,21
32UHFP Nettleham,"3,513",104,74,12
32UHFQ Saxilby,"3,499",75,73,16
32UHFR Scampton,"2,123",82,39,19
32UHFS Scotter,"2,564",55,41,10
32UHFT South Cliff,"1,419",24,20,8
32UHFU Stow,"1,854",48,14,5
32UHFW Thonock,"1,928",39,12,13
32UHFX Torksey,"2,009",37,22,9
32UHFY Walshcroft,"1,136",56,22,12
32UHFZ Welton,"2,751",59,53,8
32UHGA Witham,"6,162",145,121,44
32UHGB Wold View,"1,554",39,20,33
32UHGC Yarborough,"2,782",52,49,7
34UBFA Central,"5,141",55,51,90
34UBFB Danesholme,"5,768",74,42,37
34UBFC East,"3,088",28,22,62
34UBFD Hazelwood,"5,576",69,45,51
34UBFE Kingswood,"6,916",90,68,97
34UBFF Lloyds,"5,341",51,36,56
34UBFG Lodge Park,"5,973",65,48,42
34UBFH Rural East,"2,216",33,24,10
34UBFJ Rural North,"1,281",29,8,4
34UBFK Rural West,"1,423",38,23,16
34UBFL Shire Lodge,"3,757",48,34,48
34UBFM West,"4,937",59,40,34
34UCFA Abbey North,"3,203",24,47,14
34UCFB Abbey South,"3,357",96,36,26
34UCFC Badby,"1,828",62,27,11
34UCFD Barby,"1,302",30,41,7
34UCFE Boughton and Pitsford,"1,192",55,26,16
34UCFF Brampton,"1,473",81,19,4
34UCFG Braunston,"1,594",35,28,12
34UCFH Brixworth,"4,439",91,48,16
34UCFJ Byfield,"1,380",31,5,18
34UCFK Clipston,"1,519",51,38,16
34UCFL Crick and West Haddon,"2,209",81,30,17
34UCFM Drayton,"6,836",96,95,44
34UCFN Everdon,944,45,6,13
34UCFP Flore,"1,829",59,46,6
34UCFQ Guilsborough,"1,472",75,21,24
34UCFR Hill,"4,116",57,29,23
34UCFS Kilsby,"2,007",71,26,3
34UCFT Long Buckby,"3,837",59,37,25
34UCFU Moulton,"2,951",54,20,22
34UCFW Overstone and Walgrave,"2,219",60,30,8
34UCFX Ravensthorpe,"1,580",84,33,23
34UCFY Spratton,"1,705",54,26,3
34UCFZ Weedon,"2,276",52,29,6
34UCGA Welford,"1,314",37,15,9
34UCGB Woodford,"2,315",35,33,60
34UCGC Yelvertoft,"1,229",47,18,3
34UDFA Barnwell,"1,268",42,15,44
34UDFB Brigstock,"1,355",16,18,9
34UDFC Drayton,"1,397",34,21,84
34UDFD Forest,"1,473",60,28,16
34UDFE Higham Ferrers,"5,764",97,63,25
34UDFF Irthlingborough,"6,114",82,78,36
34UDFG King's Cliffe,"1,033",31,19,79
34UDFH Lower Nene,"1,314",30,16,30
34UDFJ Margaret Beaufort,"1,382",35,11,17
34UDFK Oundle,"3,800",97,62,37
34UDFL Raunds,"7,217",146,88,42
34UDFM Ringstead,"1,920",33,31,19
34UDFN Rushden East,"5,083",67,64,66
34UDFP Rushden North,"5,712",112,58,24
34UDFQ Rushden South,"6,246",121,94,64
34UDFR Rushden West,"5,713",66,52,50
34UDFS Stanwick,"1,664",42,16,10
34UDFT Thrapston,"3,920",57,39,17
34UDFU Willibrook,"1,423",34,33,2
34UDFW Woodford,"1,186",11,10,2
34UEFA All Saints,"2,935",47,28,36
34UEFB Avondale,"4,186",42,39,35
34UEFC Barton,"3,397",72,42,1
34UEFD Buccleuch,"1,478",39,20,7
34UEFE Ise Valley,"7,492",146,93,6
34UEFF Kingsley,"4,246",74,56,14
34UEFG Latimer,"3,423",42,32,6
34UEFH Loatland,"3,362",41,49,13
34UEFJ Pipers Hill,"2,810",47,38,11
34UEFK Plessy,"2,900",40,37,6
34UEFL Queen Eleanor,"1,351",24,9,0
34UEFM St.Andrew's,"4,442",51,62,37
34UEFN St.Giles',"3,755",59,37,35
34UEFP St.Mary's,"4,114",48,40,25
34UEFQ St.Michael's,"3,214",62,45,16
34UEFR St.Peter's,"2,528",58,49,8
34UEFS Slade,"3,351",68,40,22
34UEFT Tresham,"2,585",33,8,32
34UEFU Trinity,"4,283",53,57,19
34UEFW Warkton,"3,005",32,26,12
34UEFX Welland,"2,121",55,23,7
34UEFY Wicksteed,"2,778",39,40,4
34UFFA Abington,"6,536",128,79,143
34UFFB Billing,"7,671",110,85,87
34UFFC Boughton Green,"6,225",101,82,13
34UFFD Castle,"6,992",44,92,231
34UFFE Dallington and Kings Heath,"10,250",84,103,124
34UFFF Delapre,"6,883",64,52,109
34UFFG Headlands,"5,929",68,72,51
34UFFH Kingsthorpe,"6,041",75,55,76
34UFFJ Links,"8,186",71,58,36
34UFFK Lumbertubs,"13,890",172,154,260
34UFFL Nene Valley,"19,621",332,360,292
34UFFM New Duston,"9,707",136,105,37
34UFFN Old Duston,"6,827",101,97,40
34UFFP Park,"8,862",126,118,45
34UFFQ St.Alban,"6,561",72,45,47
34UFFR St.Crispin,"5,685",118,83,275
34UFFS St.George,"6,201",88,96,115
34UFFT South,"6,184",98,130,117
34UFFU Thorplands,"8,063",88,81,161
34UFFW Welford,"7,739",117,75,46
34UFFX Weston,"9,574",201,129,90
34UGFA Astwell,"1,684",63,29,10
34UGFB Blakesley,"1,340",54,26,8
34UGFC Blisworth,"1,778",20,27,20
34UGFD Brackley East,"3,339",75,54,33
34UGFE Brackley West,"5,405",81,89,37
34UGFF Brafield,916,21,12,17
34UGFG Bugbrooke,"2,634",52,16,9
34UGFH Cogenhoe,"1,401",46,17,7
34UGFJ Cosgrove,"1,470",33,17,16
34UGFK Danvers,"1,900",56,34,32
34UGFL Deanshanger,"2,920",49,25,14
34UGFM Forest,"2,080",53,33,15
34UGFN Gayton,"2,245",68,23,16
34UGFP Grafton,"1,528",37,12,19
34UGFQ Greatworth,"1,534",66,28,11
34UGFR Hackleton,"1,757",59,31,8
34UGFS Harpole,"1,428",43,50,9
34UGFT Heyford,"1,641",46,25,6
34UGFU King's Sutton,"1,981",41,33,18
34UGFW Kingthorn,"1,620",66,32,9
34UGFX Kislingbury,"1,086",31,10,6
34UGFY Middleton Cheney,"3,472",59,44,32
34UGFZ Milton,"1,097",42,10,8
34UGGA Potterspury,"1,359",25,13,11
34UGGB Rainsborough,"2,650",91,44,10
34UGGC Roade,"2,418",62,41,6
34UGGD Salcey,"2,147",29,13,9
34UGGE Slapton,899,42,13,1
34UGGF Tove,"1,656",38,15,15
34UGGG Towcester,"6,771",99,78,58
34UGGH Wardoun,"1,839",77,25,30
34UGGJ Yardley,"1,561",44,21,21
34UHFA Brickhill,"5,707",62,51,18
34UHFB Castle,"5,781",108,71,60
34UHFC Croyland,"5,408",56,40,30
34UHFD Earls Barton,"4,764",83,45,25
34UHFE Finedon,"3,936",47,51,17
34UHFF Great Donnington and Wilby,"1,659",37,27,23
34UHFG Hemmingwell,"6,327",95,88,31
34UHFH Irchester,"4,883",64,49,5
34UHFJ North,"2,034",49,22,13
34UHFK Queensway,"5,837",53,43,22
34UHFL Redwell,"7,224",136,99,37
34UHFM South,"1,876",30,19,28
