Table 5.11 List of major power producer power stations in the United Kingdom operational at the end of May 2024 [note 1],,,,,,,,,,,,,,,
This worksheet contains one table,,,,,,,,,,,,,,,
Some cells refer to notes which can be found on the notes worksheet,,,,,,,,,,,,,,,
"Freeze panes are active on this sheet, to turn off freeze panes select the 'view' then 'freeze panes' then 'unfreeze panes' or use [Alt W, F]   ",,,,,,,,,,,,,,,
"This table contains empty cells, empty cells indicate data not applicable",,,,,,,,,,,,,,,
Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel, InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned
Greencoat Capital,Bentham,Solar,PV,No,Solar,,  11.1 ,LV,England,South West,SN54JB,,407114.0,189633.0,2015
Greencoat Capital,Bedborough,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,BH217BQ,,404920.0,101836.0,2015
Greencoat Capital,Slade Farm,Solar,PV,No,Solar,,  4.1 ,LV,England,South West,TQ72HE,,274224.0,45194.0,2015
Greencoat Capital,FannyHouse,Solar,PV,No,Solar,,  4.9 ,LV,England,North West,LA33EF,,342598.0,462146.0,2015
Greencoat Capital,Guston,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,CT155EW,,632877.0,144096.0,2015
Greencoat Capital,Long Meadow,Solar,PV,No,Solar,,  4.1 ,LV,England,South East,LU79DY,,493475.0,217559.0,2015
Greencoat Capital,Margate,Solar,PV,No,Solar,,  3.4 ,LV,England,South West,PL311HE,,208657.0,66512.0,2015
Greencoat Capital,Great Seabrook,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,LU79DY,,493192.0,217705.0,2015
Greencoat Capital,Ferry Farm,Solar,PV,No,Solar,,  4.9 ,LV,England,South East,PO209DZ,,485830.0,96047.0,2015
Greencoat Capital,Canopus,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,PE227BE,,530597.0,347613.0,2015
Greencoat Capital,Burnham Wick,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CM08LU,,596876.0,195875.0,2015
Greencoat Capital,Upper Wick,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,GL116DE,,371550.0,195850.0,2015
Greencoat Capital,ScottowMoor,Solar,PV,No,Solar,,  33.7 ,LV,England,East of England,NR105FB,,626488.0,323770.0,2015
Greencoat Capital,Five Oaks,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,RH149AZ,,509003.0,130058.0,2016
Greencoat Capital,SMSL1,Solar,PV,No,Solar,,  4.8 ,LV,England,East of England,NR105FB,,626626.0,322780.0,2016
Greencoat Capital,Eveley,Solar,PV,No,Solar,,  49.3 ,LV,England,South East,SO206SA,,432815.0,133266.0,2016
Greencoat Capital,Ford,Solar,PV,No,Solar,,  11.6 ,LV,England,South East,BN443AT,,517748.0,117195.0,2016
Greencoat Capital,LowerHouse,Solar,PV,No,Solar,,  8.2 ,LV,Wales,Wales,NP151JU,,334870.0,204817.0,2016
Greencoat Capital,Sellindge,Solar,PV,No,Solar,,  11.2 ,LV,England,South East,TN256EE,,608480.0,137870.0,2016
Greencoat Capital,Trowle,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,BA149BR,,383857.0,158625.0,2016
Greencoat Capital,Bryn Bachau,Solar,PV,No,Solar,,  4.6 ,LV,Wales,Wales,LL536RQ,,243136.0,336998.0,2016
Greencoat Capital,Bent Spur,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,BL48SJ,,375173.0,404114.0,2016
Greencoat Capital,Swindon,Solar,PV,No,Solar,,  60.9 ,LV,England,South West,SN49NS,,413029.0,179126.0,2016
Greencoat Capital,SMSL2,Solar,PV,No,Solar,,  4.9 ,LV,England,East of England,NR105FB,,625975.0,323016.0,2016
Greencoat Capital,SMSL3,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,NR105FB,,625975.0,323016.0,2016
Greencoat Capital,SMSL4,Solar,PV,No,Solar,,  3.6 ,LV,England,East of England,NR105FB,,625975.0,323016.0,2016
Greencoat Capital,Bobbing,Solar,PV,No,Solar,,  11.6 ,LV,England,South East,ME97HZ,,586894.0,165757.0,2016
Greencoat Capital,Outwood,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CM112TX,,568931.0,193607.0,2016
Greencoat Capital,Lagness,Solar,PV,No,Solar,,  4.8 ,LV,England,South East,PO201LR,,490675.0,101234.0,2016
Greencoat Capital,Seaview,Solar,PV,No,Solar,,  1.9 ,LV,Wales,Wales,CF365TB,,282388.0,178878.0,2016
Greencoat Capital,30Acres,Solar,PV,No,Solar,,  3.8 ,LV,England,East Midlands,NG208XT,,453432.0,367916.0,2016
Greencoat Capital,Errol,Solar,PV,No,Solar,,  13.0 ,LV,Scotland,Scotland,PH27NL,,321840.0,721031.0,2016
Greencoat Capital,Wilsom Farm,Solar,PV,No,Solar,,  4.0 ,LV,England,South East,GU343BF,,472777.0,138856.0,2016
Greencoat Capital,Honeysome,Solar,PV,No,Solar,,  4.3 ,LV,England,East of England,PE166TG,,538755.0,286122.0,2016
Greencoat Capital,RamseySolar,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,PE262RU,,527862.0,284726.0,2016
Greencoat Capital,Newton,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,NR148GD,,624152.0,306192.0,2016
Greencoat Capital,Severn Beach,Solar,PV,No,Solar,,  4.0 ,LV,England,South West,BS354NL,,354534.0,184909.0,2016
Greencoat Capital,Marchington,Solar,PV,No,Solar,,  5.0 ,LV,England,West Midlands,DE65GX,,,,2016
Greencoat Capital,Tower Hayes,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,LE671FH,,444576.0,310822.0,2016
Greencoat Capital,Carnemough,Solar,PV,No,Solar,,  10.1 ,LV,England,South West,TR24EL,,191629.0,52065.0,2016
Greencoat Capital,Kinmel 1,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,LL229SD,,,,2016
Greencoat Capital,Merston,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,PO201LL,,489440.0,102825.0,2016
Greencoat Capital,Carlam Hill Education,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,HU75YX,,,,2016
Greencoat Capital,Rhewl 1,Solar,PV,No,Solar,,  3.0 ,LV,Wales,Wales,NP166AG,,,,2016
Greencoat Capital,Sudbrook,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,NP265SR,,350024.0,187852.0,2016
Greencoat Capital,Kinmel 2,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,LL229SG,,,,2016
Greencoat Capital,Ashby,Solar,PV,No,Solar,,  4.8 ,LV,England,East Midlands,LE652UN,,434525.0,317774.0,2016
Greencoat Capital,Balcombe,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,RH194QS,,535377.0,132854.0,2016
Greencoat Capital,Huntspill,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,TA93PN,,332877.0,144342.0,2016
Greencoat Capital,Shuttleworth,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,BB74LL,,382296.0,448048.0,2016
Greencoat Capital,Wilbees,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,BN266RU,,554339.0,106829.0,2016
Greencoat Capital,Basin Bridge,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,CV136JJ,,,,2016
Greencoat Capital,Pantymoch,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,SA132UT,,277876.0,190467.0,2016
Greencoat Capital,Royston,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,SG85UT,,535667.0,242584.0,2016
Greencoat Capital,Moor House,Solar,PV,No,Solar,,  4.9 ,LV,England,North West,CA144JZ,,301300.0,525369.0,2016
Greencoat Capital,Cranham,Solar,PV,No,Solar,,  3.0 ,LV,England,London,RM143NU,,558400.0,187089.0,2016
Greencoat Capital,Mill Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,NG335DP,,494872.0,331696.0,2016
Greencoat Capital,Eckland Lodge,Solar,PV,No,Solar,,  3.7 ,LV,England,East Midlands,LE168HB,,478672.0,284948.0,2016
Greencoat Capital,Royston CIC,Solar,PV,No,Solar,,  4.9 ,LV,England,East of England,SG85UT,,535667.0,242584.0,2016
Greencoat Capital,Pantymoch CIC,Solar,PV,No,Solar,,  4.9 ,LV,Wales,Wales,SA132UT,,277876.0,190467.0,2016
Greencoat Capital,Wick Road CIC,Solar,PV,No,Solar,,  2.2 ,LV,England,South West,BS246RR,,331664.0,154677.0,2016
Greencoat Capital,Wick Road,Solar,PV,No,Solar,,  4.7 ,LV,England,South West,BS246RR,,331664.0,154677.0,2016
Greencoat Capital,Bransholme Solar,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,HU75YX,,,,2016
Greencoat Capital,Rolls Royce,Solar,PV,No,Solar,,  3.2 ,LV,England,South West,BS346QA,,360460.0,180792.0,2016
Greencoat Capital,Rhewl 2,Solar,PV,No,Solar,,  3.1 ,LV,Wales,Wales,NP166AG,,,,2016
Greencoat Capital,Carrowdore,Solar,PV,No,Solar,,  6.0 ,LV,Northern Ireland,Northern Ireland,BT222HH,,169400.0,525454.0,2017
Greencoat Capital,Carver Hey,Solar,PV,No,Solar,,  2.5 ,LV,England,North West,PR44SX,,348519.0,423631.0,2017
Greencoat Capital,Woodhouse,Solar,PV,No,Solar,,  5.0 ,LV,England,West Midlands,ST145HY,,409432.0,339052.0,2017
Greencoat Capital,Brent Broad,Solar,PV,No,Solar,,  3.8 ,LV,England,South West,BS246RR,,332623.0,152727.0,2017
Greencoat Capital,Home Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,GL519RS,,393986.0,226037.0,2017
Greencoat Capital,Arnawood,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,LA20AE,,346363.0,459484.0,2017
Greencoat Capital,Bilsborrow,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,PR30RU,,350124.0,439100.0,2017
Greencoat Capital,Snettisham,Solar,PV,No,Solar,,  2.7 ,LV,England,East of England,PE317NE,,570621.0,334187.0,2017
Greencoat Capital,Otherton,Solar,PV,No,Solar,,  2.5 ,LV,England,West Midlands,WR65LS,,380432.0,254242.0,2017
Greencoat Capital,West Strathore,Solar,PV,No,Solar,,  5.0 ,LV,Scotland,Scotland,KY14DQ,,328619.0,697504.0,2017
Greencoat Capital,Potters Bar,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,EN63DQ,,524112.0,202677.0,2017
Greencoat Capital,Widehurst,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,TN129LN,,575536.0,142994.0,2017
Greencoat Capital,Ainderby,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,DL79PZ,,433420.0,492119.0,2017
Greencoat Capital,Bann Road,Solar,PV,No,Solar,,  45.8 ,LV,Northern Ireland,Northern Ireland,,,111262.0,571958.0,2017
Greencoat Capital,Cockett Valley,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,SA54TH,,260884.0,195188.0,2017
Greencoat Capital,Henley,Solar,PV,No,Solar,,  5.0 ,LV,England,West Midlands,SY66RS,,345599.0,288062.0,2017
Greencoat Capital,Upper Meadowley,Solar,PV,No,Solar,,  4.9 ,LV,England,West Midlands,WV166UQ,,366792.0,292516.0,2017
Greencoat Capital,Wraysbury,Solar,PV,No,Solar,,  3.0 ,LV,England,South East,TW195AH,,501492.0,172752.0,2017
Greencoat Capital,Berthllwyd,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,CF371PS,,307796.0,188016.0,2017
Greencoat Capital,Bodwen,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,PL268RP,,202672.0,60536.0,2017
Greencoat Capital,Ebnal Lodge,Solar,PV,No,Solar,,  5.0 ,LV,England,West Midlands,SY107BL,,331810.0,334117.0,2017
Greencoat Capital,Sandhutton,Solar,PV,No,Solar,,  5.0 ,LV,England,Yorkshire and the Humber,YO74RW,,439302.0,482532.0,2017
Greencoat Capital,Hunger Hill,Solar,PV,No,Solar,,  5.0 ,LV,England,North East,DL21JZ,,433439.0,512522.0,2017
Greencoat Capital,Wrea Green,Solar,PV,No,Solar,,  4.9 ,LV,England,North West,PR42WP,,338850.0,431150.0,2017
Greencoat Capital,CommonFarm,Solar,PV,No,Solar,,  3.3 ,LV,England,South West,SN49QJ,,413720.0,181837.0,2017
Greencoat Capital,Netley,Solar,PV,No,Solar,,  5.0 ,LV,England,South East,SO315FF,,446625.0,109005.0,2017
Greencoat Capital,West Carclaze,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,PL268XL,,201930.0,55161.0,2017
Greencoat Capital,Belper,Solar,PV,No,Solar,,  5.0 ,LV,England,East Midlands,TS160PS,,437351.0,348648.0,2017
Greencoat Capital,Carmarthen,Solar,PV,No,Solar,,  4.7 ,LV,Wales,Wales,SA312LS,,0.0,0.0,2017
Greencoat Capital,Clay Cross,Solar,PV,No,Solar,,  5.0 ,LV,England,North West,CA141LG,,301000.0,532000.0,2017
Greencoat Capital,Lisburn,Solar,PV,No,Solar,,  20.5 ,LV,Northern Ireland,Northern Ireland,BT282SL,,134798.0,521384.0,2017
Greencoat Capital,Mount Farm,Solar,PV,No,Solar,,  23.1 ,HV,England,West Midlands,WR12 7JA,,,,2016
Greencoat Capital,Vine Farm,Solar,PV,No,Solar,,  45.9 ,HV,England,East of England,SG8 0HJ,,,,2016
Greencoat Capital,Rose & Crown,Solar,PV,No,Solar,,  30.1 ,HV,England,East of England,PE14 7JB,,,,2016
Greencoat Capital,Laurel Hill,Solar,PV,No,Solar,,  14.2 ,,Northern Ireland,Northern Ireland,BT25 1JS,,,,2018
Greencoat Capital,Trefullock,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,TR8 5BH,,,,2016
Greencoat Capital,Thornham,Solar,PV,No,Solar,,  20.6 ,LV,England,East of England,PE36 5LH,,,,2022
Greencoat Capital,Beech Farm,Solar,PV,No,Solar,,  4.3 ,,England,South West,SN6 7SE,,,,2016
Greencoat Capital,Dove View,Solar,PV,No,Solar,,  4.6 ,,England,West Midlands,ST14 8JY,,,,2022
Greencoat Capital,Hurcott,Solar,PV,No,Solar,,  10.0 ,,England,South West,TA19 0JS,,,,2015
Greencoat Capital,Turweston,Solar,PV,No,Solar,,  16.4 ,,England,South East,NN13 5YD,,,,2014
Greencoat Capital,Streetfield,Solar,PV,No,Solar,,  50.0 ,,England,West Midlands,LE17 4HS,,,,2022
Greencoat Capital,Carn Nicholas,Solar,PV,No,Solar,,  9.9 ,,Wales,Wales,SA1 7BL,,,,2017
Greencoat Capital,Bury Green,Solar,PV,No,Solar,,  4.7 ,,England,East of England,PE26 2RY,,,,2015
Greencoat Capital,Thaxted,Solar,PV,No,Solar,,  5.0 ,,England,East of England,CM6 2RD,,,,2016
Greencoat Capital,Gorse Lane,Solar,PV,No,Solar,,  2.8 ,,England,East Midlands,NG34 8PF,,,,2017
Greencoat Capital,Tappaghan Wind Farm,Wind,Onshore,No,Wind,,  28.5 ,LV,Northern Ireland,Northern Ireland,,,41015.0,531174.0,2005
Greencoat Capital,Braes of Doune Wind Farm,Wind,Onshore,No,Wind,,  72.0 ,HV,Scotland,Scotland,,,272590.0,710500.0,2007
Greencoat Capital,Bin Mountain Wind Farm ,Wind,Onshore,No,Wind,,  9.0 ,LV,Northern Ireland,Northern Ireland,,,57145.0,558200.0,2007
Greencoat Capital,Slieve Divena,Wind,Onshore,No,Wind,,  30.0 ,LV,Northern Ireland,Northern Ireland,,,69602.0,524593.0,2009
Greencoat Capital,North Rhins,Wind,Onshore,No,Wind,,  22.0 ,LV,Scotland,Scotland,,,201980.0,557960.0,2009
Greencoat Capital,Carcant Wind Farm,Wind,Onshore,No,Wind,,  6.0 ,LV,Scotland,Scotland,,,336250.0,652850.0,2010
Greencoat Capital,Screggagh,Wind,Onshore,No,Wind,,  20.0 ,LV,Northern Ireland,Northern Ireland,,,54566.0,520549.0,2011
Greencoat Capital,Church Hill,Wind,Onshore,No,Wind,,  18.4 ,LV,Northern Ireland,Northern Ireland,,,31711.0,543769.0,2012
Greencoat Capital,Crighshane,Wind,Onshore,No,Wind,,  32.2 ,HV,Northern Ireland,Northern Ireland,,,29021.0,542409.0,2012
Greencoat Capital,Drone Hill,Wind,Onshore,No,Wind,,  28.6 ,LV,Scotland,Scotland,,,383719.0,667227.0,2012
Greencoat Capital,Cotton Farm,Wind,Onshore,No,Wind,,  16.4 ,LV,England,East of England,,,523270.0,264130.0,2013
Greencoat Capital,Earls Hall Farm,Wind,Onshore,No,Wind,,  10.3 ,LV,England,East of England,,,614550.0,216860.0,2013
Greencoat Capital,Kildrummy,Wind,Onshore,No,Wind,,  18.4 ,LV,Scotland,Scotland,,,357655.0,815170.0,2013
Greencoat Capital,Sixpenny Wood,Wind,Onshore,No,Wind,,  20.5 ,LV,England,Yorkshire and the Humber,,,478500.0,427500.0,2013
Greencoat Capital,Yelvertoft,Wind,Onshore,No,Wind,,  16.4 ,LV,England,East Midlands,,,457887.0,275532.0,2013
Greencoat Capital,Maerdy,Wind,Onshore,No,Wind,,  24.0 ,LV,Wales,Wales,,,295390.0,199853.0,2013
Greencoat Capital,Langhope Rig,Wind,Onshore,No,Wind,,  16.4 ,LV,Scotland,Scotland,,,340519.0,615032.0,2013
Greencoat Capital,Boganlea,Wind,Onshore,No,Wind,,  2.3 ,LV,Scotland,Scotland,AB535UY,,382155.0,852949.0,2014
Greencoat Capital,Stroupster,Wind,Onshore,No,Wind,,  29.9 ,LV,Scotland,Scotland,,,334250.0,966250.0,2015
Greencoat Capital,Corriegarth,Wind,Onshore,No,Wind,,  69.5 ,HV,Scotland,Scotland,,,257500.0,813500.0,2017
Greencoat Capital,Bishopthorpe,Wind,Onshore,No,Wind,,  16.4 ,LV,England,East Midlands,,,532679.0,403330.0,2017
Greencoat Capital,Slieve Divena 2,Wind,Onshore,No,Wind,,  18.8 ,LV,Northern Ireland,Northern Ireland,,,69602.0,524593.0,2017
Greencoat Capital,Brockaghboy,Wind,Onshore,No,Wind,,  47.5 ,LV,Northern Ireland,Northern Ireland,,,96550.0,571846.0,2017
Greencoat Capital,Tom Nan Clach,Wind,Onshore,No,Wind,,  39.1 ,HV,Scotland,Scotland,,,286500.0,834500.0,2019
Greencoat Capital,Windy Rig,Wind,Onshore,No,Wind,,  43.2 ,HV,Scotland,Scotland,,,,,2021
Greencoat Capital,Glen Kyllachy,Wind,Onshore,No,Wind,,  48.5 ,HV,Scotland,Scotland,,,,,2021
Greencoat Capital,Douglas West,Wind,Onshore,No,Wind,,  44.9 ,LV,Scotland,Scotland,,,,,2014
Greencoat Capital,TwentyShilling Hill,Wind,Onshore,No,Wind,,  37.8 ,LV,Scotland,Scotland,,,,,2015
Greencoat Capital,South Kyle,Wind,Onshore,No,Wind,,  240.0 ,,Scotland,Scotland,,,,,2023
Greencoat Capital,Dalquhandy,Wind,Onshore,No,Wind,,  42.0 ,,Scotland,Scotland,,,,,2023
Intergen,Rocksavage Power Company Ltd ,Fossil Fuel,CCGT,No,Natural Gas,,  810.0 ,HV,England,North West,,,352414.0,377661.0,1998
Intergen,Coryton Energy Company Ltd,Fossil Fuel,CCGT,No,Natural Gas,,  800.0 ,HV,England,South East,,,565166.0,178798.0,2002
Intergen,Spalding Energy Company Ltd,Fossil Fuel,CCGT,No,Natural Gas,,  950.0 ,HV,England,East Midlands,,,524944.0,320245.0,2004
Intergen,Spalding Expansion OCGT ,Fossil Fuel,CCGT,,Natural Gas,,  300.0 ,,England,East Midlands,PE11 3BB,,,,2019
Lightsource BP,Howbery,Solar,PV,No,Solar,,  0.7 ,LV,England,South East,TR24EP,,461755.0,190325.0,2011
Lightsource BP,Moor Solar 1,Solar,PV,No,Solar,,  1.7 ,LV,England,East Midlands,,,544055.0,323522.0,2011
Lightsource BP,Moor Solar 2,Solar,PV,No,Solar,,  1.1 ,LV,England,East Midlands,,,544125.0,323559.0,2011
Lightsource BP,Howton,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,PL126QY,,238063.0,62770.0,2011
Lightsource BP,Marston,Solar,PV,No,Solar,,  4.5 ,LV,England,East Midlands,NG322JP,,488029.0,342114.0,2011
Lightsource BP,Wilburton,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,CB63PU,,547655.0,274082.0,2011
Lightsource BP,Promens,Solar,PV,No,Solar,,  1.6 ,LV,England,East of England,NR347TB,,644496.0,288255.0,2011
Lightsource BP,Wheal Jane,Solar,PV,No,Solar,,  1.4 ,LV,England,South West,,,177412.0,42176.0,2011
Lightsource BP,Walton,Solar,PV,No,Solar,,  1.8 ,LV,England,South East,KT122EG,,511550.0,168450.0,2011
Lightsource BP,Benbole,Solar,PV,No,Solar,,  1.7 ,LV,England,South West,PL303EF,,202931.0,74850.0,2011
Lightsource BP,Crossness,Solar,PV,No,Solar,,  1.5 ,LV,England,London,SE29AQ,,548450.0,180950.0,2011
Lightsource BP,Trevemper,Solar,PV,No,Solar,,  1.7 ,LV,England,South West,,,181946.0,59506.0,2011
Lightsource BP,Dunsfold,Solar,PV,No,Solar,,  2.0 ,LV,England,South East,,,501944.09999999998,136562.0,2011
Lightsource BP,Hawton,Solar,PV,No,Solar,,  4.9 ,LV,England,East Midlands,NG243RJ,,479632.0,348905.0,2011
Lightsource BP,Sandhill,Solar,PV,No,Solar,,  1.9 ,LV,England,South West,,,316188.0,129704.0,2011
Lightsource BP,Fawley (Langley),Solar,PV,No,Solar,,  5.0 ,LV,England,South East,SO451AB,,445171.0,100816.0,2012
Lightsource BP,Chittering,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,,,551488.0,271214.0,2012
Lightsource BP,Eastacombe,Solar,PV,No,Solar,,  3.6 ,LV,England,South West,,,235435.0,99648.0,2012
Lightsource BP,Summerlands,Solar,PV,No,Solar,,  0.8 ,LV,England,South West,EX174DF,,284552.0,108297.0,2012
Lightsource BP,Great Knowles,Solar,PV,No,Solar,,  2.9 ,LV,England,South West,EX226JY,,232612.0,103213.0,2012
Lightsource BP,West Bradley,Solar,PV,No,Solar,,  1.0 ,LV,England,South West,EX168BJ,,289684.0,114161.0,2012
Lightsource BP,Pont Andrew,Solar,PV,No,Solar,,  1.5 ,LV,Wales,Wales,CF449UL,,252617.0,210675.0,2012
Lightsource BP,Ffos Las,Solar,PV,No,Solar,,  5.0 ,LV,Wales,Wales,,,245478.0,205296.0,2012
Lightsource BP,Bodmin,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,PL312PF,,206175.0,68428.0,2012
Lightsource BP,Langunnett,Solar,PV,No,Solar,,  6.2 ,LV,England,South West,PL220NQ,,215569.0,57824.0,2013
Lightsource BP,Manston,Solar,PV,No,Solar,,  9.8 ,LV,England,South East,CT125AU,,634574.0,166813.0,2013
Lightsource BP,West Farm,Solar,PV,No,Solar,,  7.6 ,LV,Wales,Wales,SA724UN,,199608.0,203981.0,2013
Lightsource BP,Blatchworthy,Solar,PV,No,Solar,,  1.4 ,LV,England,South West,, EX169QH,250572.0,140713.0,2013
Lightsource BP,Five Mile Drive,Solar,PV,No,Solar,,  3.9 ,LV,England,South West,GL569TG,,413600.0,235700.0,2013
Lightsource BP,Trefinnick,Solar,PV,No,Solar,,  4.4 ,LV,England,South West,PL178QD,,233642.0,74030.0,2013
Lightsource BP,Cleave Farm,Solar,PV,No,Solar,,  4.6 ,LV,England,South West,EX394PU,,249891.0,124902.0,2013
Lightsource BP,Rudge Hill Farm,Solar,PV,No,Solar,,  1.0 ,LV,England,South West,DT102AB,,378118.0,112656.0,2013
Lightsource BP,Says Court,Solar,PV,No,Solar,,  19.8 ,LV,England,South West,BS362NY,,368922.0,181730.0,2014
Lightsource BP,Westwood,Solar,PV,No,Solar,,  9.2 ,LV,England,South East,CT125AS,,635063.0,166833.0,2014
Lightsource BP,Fareham,Solar,PV,No,Solar,,  20.5 ,LV,England,South East,PO141AU,,456710.0,103840.0,2014
Lightsource BP,Knowlton,Solar,PV,No,Solar,,  11.5 ,LV,England,South East,CT31PT,,628013.0,153474.0,2014
Lightsource BP,Crucis Farm,Solar,PV,No,Solar,,  16.1 ,LV,England,South West,GL75DX,,406095.0,202822.0,2014
Lightsource BP,Fairwinds,Solar,PV,No,Solar,,  12.2 ,LV,England,East of England,SS166EB,,565725.0,187731.0,2014
Lightsource BP,Norrington,Solar,PV,No,Solar,,  11.1 ,LV,England,South West,SN128LT,,388259.0,164933.0,2014
Lightsource BP,Bury Lane,Solar,PV,No,Solar,,  22.2 ,LV,England,East of England,SG86DF,,537439.0,244200.0,2014
Lightsource BP,Epwell,Solar,PV,No,Solar,,  9.0 ,LV,England,South East,OX156HF,,436715.0,241041.0,2014
Lightsource BP,Brynteg,Solar,PV,No,Solar,,  14.8 ,LV,Wales,Wales,SA154ND,,249621.0,203809.0,2014
Lightsource BP,Burnthouse,Solar,PV,No,Solar,,  4.8 ,LV,England,East of England,PE72HS,,534234.0,294198.0,2014
Lightsource BP,Primrose Hill,Solar,PV,No,Solar,,  4.3 ,LV,England,Yorkshire and the Humber,LN85JE,,460491.0,428957.0,2015
Lightsource BP,Crundale,Solar,PV,No,Solar,,  43.7 ,LV,Wales,Wales,SA624PY,,198922.0,217459.0,2015
Lightsource BP,Castle Combe,Solar,PV,No,Solar,,  15.3 ,LV,England,South West,SN147EY,,385003.0,177211.0,2015
Lightsource BP,Horam,Solar,PV,No,Solar,,  2.6 ,LV,England,South East,TN210JB,,557342.0,117038.0,2015
Lightsource BP,Hill House Farm,Solar,PV,No,Solar,,  28.3 ,LV,England,South West,GL27AN,,375073.0,204169.0,2015
Lightsource BP,Burthy,Solar,PV,No,Solar,,  13.1 ,LV,England,South West,TR85BN,,191082.0,55525.0,2015
Lightsource BP,Little Neath,Solar,PV,No,Solar,,  6.1 ,LV,Wales,Wales,SA715AA,,191001.0,200291.0,2015
Lightsource BP,Prestop Park,Solar,PV,No,Solar,,  15.9 ,LV,England,East Midlands,LE652TE,,433582.0,316633.0,2015
Lightsource BP,Sundorne Grove,Solar,PV,No,Solar,,  18.2 ,LV,England,West Midlands,SY44RR,,352826.0,315367.0,2015
Lightsource BP,Wrockwardine,Solar,PV,No,Solar,,  10.5 ,LV,England,West Midlands,TF50BJ,,361262.0,311911.0,2015
Lightsource BP,St Francis,Solar,PV,No,Solar,,  4.3 ,LV,England,South East,TN339BL,,572709.0,111249.0,2015
Lightsource BP,Treguff,Solar,PV,No,Solar,,  3.7 ,LV,Wales,Wales,CF715LT,,302265.0,171141.0,2015
Lightsource BP,Henbury Quarry,Solar,PV,No,Solar,,  3.7 ,LV,England,South West,BH213QZ,,396735.0,97102.0,2015
Lightsource BP,Exning,Solar,PV,No,Solar,,  30.3 ,LV,England,East of England,CB80XG,,561429.0,263931.0,2015
Lightsource BP,Hill Farm,Solar,PV,No,Solar,,  7.7 ,LV,Wales,Wales,NP117BB,,319254.0,192650.0,2015
Lightsource BP,Langton (FIT),Solar,PV,No,Solar,,  4.3 ,LV,Wales,Wales,SA659RH,,194473.0,233813.0,2015
Lightsource BP,Maes Bach,Solar,PV,No,Solar,,  4.6 ,LV,Wales,Wales,CF381SL,,310571.0,185789.0,2015
Lightsource BP,Shaftesbury,Solar,PV,No,Solar,,  5.0 ,LV,England,South West,SP79HD,,386849.0,124179.0,2015
Lightsource BP,Upper Clayhill,Solar,PV,No,Solar,,  4.7 ,LV,England,South East,BN85RR,,544648.0,114840.0,2015
Lightsource BP,Manor Farm Eggington,Solar,PV,No,Solar,,  5.0 ,LV,England,East of England,LU79PB,,495555.0,226052.0,2015
Lightsource BP,Hadley Farm,Solar,PV,No,Solar,,  5.0 ,LV,England,West Midlands,SY133AB,,351460.0,340636.0,2015
